gene_id	avg_coverage	gene_length
PROKKA_MOD_PART0_00651	0	1602
PROKKA_MOD_PART0_00652	0.0238777	2094
PROKKA_MOD_PART0_00653	0.933333	270
PROKKA_MOD_PART0_00654	0	921
PROKKA_MOD_PART0_00655	0	390
PROKKA_MOD_PART0_00656	0	912
PROKKA_MOD_PART0_00657	0	330
PROKKA_MOD_PART0_00658	0	186
PROKKA_MOD_PART0_00659	0	3519
PROKKA_MOD_PART0_00660	0	102
PROKKA_MOD_PART0_00661	0	396
PROKKA_MOD_PART0_00662	0	837
PROKKA_MOD_PART0_00663	0	612
PROKKA_MOD_PART0_00664	0	1641
PROKKA_MOD_PART0_00665	0	99
PROKKA_MOD_PART0_00666	0	534
PROKKA_MOD_PART0_00667	0	162
PROKKA_MOD_PART0_00668	0	177
PROKKA_MOD_PART0_00669	0	132
PROKKA_MOD_PART0_00670	0	588
PROKKA_MOD_PART0_00671	0	234
PROKKA_MOD_PART0_00672	0	1248
PROKKA_MOD_PART0_00673	0	522
PROKKA_MOD_PART0_00674	0	897
PROKKA_MOD_PART0_00675	0	408
PROKKA_MOD_PART0_00676	0	726
PROKKA_MOD_PART0_00677	0	150
PROKKA_MOD_PART0_00678	0	345
PROKKA_MOD_PART0_00679	0	135
PROKKA_MOD_PART0_00680	0	231
PROKKA_MOD_PART0_00681	0	420
PROKKA_MOD_PART0_00682	0	357
PROKKA_MOD_PART0_00683	0.221053	1140
PROKKA_MOD_PART0_00684	0	291
PROKKA_MOD_PART0_00685	0	192
PROKKA_MOD_PART0_00686	0	933
PROKKA_MOD_PART0_00687	0	510
PROKKA_MOD_PART0_00688	0	711
PROKKA_MOD_PART0_00689	0.439394	132
PROKKA_MOD_PART0_00690	0.0685358	963
PROKKA_MOD_PART0_00691	0	876
PROKKA_MOD_PART0_00692	0	375
PROKKA_MOD_PART0_00693	0	651
PROKKA_MOD_PART0_00694	0	450
PROKKA_MOD_PART0_00695	0	282
PROKKA_MOD_PART0_00696	0	447
PROKKA_MOD_PART0_00697	0	1248
PROKKA_MOD_PART0_00698	0	291
PROKKA_MOD_PART0_00699	0	234
PROKKA_MOD_PART0_00700	0	243
PROKKA_MOD_PART0_00701	0	225
PROKKA_MOD_PART0_00702	0	219
PROKKA_MOD_PART0_00703	1.08187	171
PROKKA_MOD_PART0_00704	0.206349	189
PROKKA_MOD_PART0_00705	0	129
PROKKA_MOD_PART0_00706	0	624
PROKKA_MOD_PART0_00707	0	123
PROKKA_MOD_PART0_00708	0	120
PROKKA_MOD_PART0_00709	0	312
PROKKA_MOD_PART0_00710	0	147
PROKKA_MOD_PART0_00711	0	672
PROKKA_MOD_PART0_00712	0	1404
PROKKA_MOD_PART0_00713	0	1551
PROKKA_MOD_PART0_00714	0	915
PROKKA_MOD_PART0_00715	0	435
PROKKA_MOD_PART0_00716	0	609
PROKKA_MOD_PART0_00717	0.209167	1200
PROKKA_MOD_PART0_00718	0	453
PROKKA_MOD_PART0_00719	0	546
PROKKA_MOD_PART0_00720	0	222
PROKKA_MOD_PART0_00721	0.313725	306
PROKKA_MOD_PART0_00722	0	312
PROKKA_MOD_PART0_00723	0	345
PROKKA_MOD_PART0_00724	0	738
PROKKA_MOD_PART0_00725	0	459
PROKKA_MOD_PART0_00726	0.181035	696
PROKKA_MOD_PART0_00727	0	2373
PROKKA_MOD_PART0_00728	0	642
PROKKA_MOD_PART0_00729	0	204
PROKKA_MOD_PART0_00730	0	792
PROKKA_MOD_PART0_00731	0	678
PROKKA_MOD_PART0_00732	0	1527
PROKKA_MOD_PART0_00733	0	957
PROKKA_MOD_PART0_00734	0	1188
PROKKA_MOD_PART0_00735	0	2628
PROKKA_MOD_PART0_00736	0	1194
PROKKA_MOD_PART0_00737	0	597
PROKKA_MOD_PART0_00738	0	549
PROKKA_MOD_PART0_00739	0	1224
PROKKA_MOD_PART0_00740	0	417
PROKKA_MOD_PART0_00741	0.162162	1554
PROKKA_MOD_PART0_00742	0	2634
PROKKA_MOD_PART0_00743	0	249
PROKKA_MOD_PART0_00744	0	1146
PROKKA_MOD_PART0_00745	0	348
PROKKA_MOD_PART0_00746	0	672
PROKKA_MOD_PART0_00747	0	261
PROKKA_MOD_PART0_00748	0	249
PROKKA_MOD_PART0_00749	0	234
PROKKA_MOD_PART0_00750	0	225
PROKKA_MOD_PART0_00751	0	849
PROKKA_MOD_PART0_00752	0	615
PROKKA_MOD_PART0_00753	0	1008
PROKKA_MOD_PART0_00754	0	219
PROKKA_MOD_PART0_00755	0	477
PROKKA_MOD_PART0_00756	0	237
PROKKA_MOD_PART0_00757	0	402
PROKKA_MOD_PART0_00758	0	390
PROKKA_MOD_PART0_00759	0	282
PROKKA_MOD_PART0_00760	0	399
PROKKA_MOD_PART0_00761	0	702
PROKKA_MOD_PART0_00762	0	543
PROKKA_MOD_PART0_00763	0	1167
PROKKA_MOD_PART0_00764	0	672
PROKKA_MOD_PART0_00765	0	606
PROKKA_MOD_PART0_00766	0	633
PROKKA_MOD_PART0_00767	0	279
PROKKA_MOD_PART0_00768	0	324
PROKKA_MOD_PART0_00769	0	642
PROKKA_MOD_PART0_00770	0	75
PROKKA_MOD_PART0_00771	0	426
PROKKA_MOD_PART0_00772	0	489
PROKKA_MOD_PART0_00773	0	129
PROKKA_MOD_PART0_00774	0	1080
PROKKA_MOD_PART0_00775	0	462
PROKKA_MOD_PART0_00776	0	204
PROKKA_MOD_PART0_00777	0	708
PROKKA_MOD_PART0_00778	0	336
PROKKA_MOD_PART0_00779	0	585
PROKKA_MOD_PART0_00780	0	813
PROKKA_MOD_PART0_00781	0	255
PROKKA_MOD_PART0_00782	0	282
PROKKA_MOD_PART0_00783	0	789
PROKKA_MOD_PART0_00784	0	180
PROKKA_MOD_PART0_00785	0	756
PROKKA_MOD_PART0_00786	0	69
PROKKA_MOD_PART0_00787	0	1116
PROKKA_MOD_PART0_00788	0	81
PROKKA_MOD_PART0_00789	0.275219	912
PROKKA_MOD_PART0_00790	0.250746	1005
PROKKA_MOD_PART0_00791	0	834
PROKKA_MOD_PART0_00792	0.238636	528
PROKKA_MOD_PART0_00793	0.15879	1587
PROKKA_MOD_PART0_00794	0	315
PROKKA_MOD_PART0_00795	0	363
PROKKA_MOD_PART0_00796	0	636
PROKKA_MOD_PART0_00797	0	540
PROKKA_MOD_PART0_00798	0	237
PROKKA_MOD_PART0_00799	0	3198
PROKKA_MOD_PART0_00800	0	195
PROKKA_MOD_PART0_00801	0	138
PROKKA_MOD_PART0_00802	0	300
PROKKA_MOD_PART0_00803	0	1806
PROKKA_MOD_PART0_00804	0	117
PROKKA_MOD_PART0_00805	0	537
PROKKA_MOD_PART0_00806	0	1437
PROKKA_MOD_PART0_00807	0	1170
PROKKA_MOD_PART0_00808	0	1158
PROKKA_MOD_PART0_00809	0	111
PROKKA_MOD_PART0_00810	0.48	525
PROKKA_MOD_PART0_00811	0	90
PROKKA_MOD_PART0_00812	0	486
PROKKA_MOD_PART0_00813	0	531
PROKKA_MOD_PART0_00814	0	1242
PROKKA_MOD_PART0_00815	0	117
PROKKA_MOD_PART0_00816	0	828
PROKKA_MOD_PART0_00817	0	549
PROKKA_MOD_PART0_00818	0	2304
PROKKA_MOD_PART0_00819	0	147
PROKKA_MOD_PART0_00820	0	693
PROKKA_MOD_PART0_00821	0	75
PROKKA_MOD_PART0_00822	0	1428
PROKKA_MOD_PART0_00823	0	462
PROKKA_MOD_PART0_00824	0	864
PROKKA_MOD_PART0_00825	0	1623
PROKKA_MOD_PART0_00826	0	2466
PROKKA_MOD_PART0_00827	0	549
PROKKA_MOD_PART0_00828	0	1368
PROKKA_MOD_PART0_00829	0	591
PROKKA_MOD_PART0_00830	0	1998
PROKKA_MOD_PART0_00831	0	825
PROKKA_MOD_PART0_00832	0.196721	1281
PROKKA_MOD_PART0_00833	0	153
PROKKA_MOD_PART0_00834	0	159
PROKKA_MOD_PART0_00835	0	762
PROKKA_MOD_PART0_00836	0	408
PROKKA_MOD_PART0_00837	0	282
PROKKA_MOD_PART0_00838	0	561
PROKKA_MOD_PART0_00839	0	543
PROKKA_MOD_PART0_00840	0	264
PROKKA_MOD_PART0_00841	0	447
PROKKA_MOD_PART0_00842	0	183
PROKKA_MOD_PART0_00843	0	675
PROKKA_MOD_PART0_00844	0	312
PROKKA_MOD_PART0_00845	0	744
PROKKA_MOD_PART0_00846	0	369
PROKKA_MOD_PART0_00847	0	438
PROKKA_MOD_PART0_00848	4.56897	522
PROKKA_MOD_PART0_00849	0	894
PROKKA_MOD_PART0_00850	0	942
PROKKA_MOD_PART0_00851	0	516
PROKKA_MOD_PART0_00852	0	1347
PROKKA_MOD_PART0_00853	0	417
PROKKA_MOD_PART0_00854	0	60
PROKKA_MOD_PART0_00855	0	414
PROKKA_MOD_PART0_00856	0	666
PROKKA_MOD_PART0_00857	0	405
PROKKA_MOD_PART0_00858	0	474
PROKKA_MOD_PART0_00859	0	102
PROKKA_MOD_PART0_00860	0	255
PROKKA_MOD_PART0_00861	0.147887	852
PROKKA_MOD_PART0_00862	0	267
PROKKA_MOD_PART0_00863	0	228
PROKKA_MOD_PART0_00864	0	360
PROKKA_MOD_PART0_00865	0	1236
PROKKA_MOD_PART0_00866	0.0486891	801
PROKKA_MOD_PART0_00867	0	132
PROKKA_MOD_PART0_00868	0	882
PROKKA_MOD_PART0_00869	0.947368	399
PROKKA_MOD_PART0_00870	0	591
PROKKA_MOD_PART0_00871	0.242699	993
PROKKA_MOD_PART0_00872	0	243
PROKKA_MOD_PART0_00873	0	1230
PROKKA_MOD_PART0_00874	0	1125
PROKKA_MOD_PART0_00875	0	717
PROKKA_MOD_PART0_00876	0	114
PROKKA_MOD_PART0_00877	0	258
PROKKA_MOD_PART0_00878	0	1263
PROKKA_MOD_PART0_00879	0	822
PROKKA_MOD_PART0_00880	0	1479
PROKKA_MOD_PART0_00881	0.0878661	1434
PROKKA_MOD_PART0_00882	0	1182
PROKKA_MOD_PART0_00883	0	438
PROKKA_MOD_PART0_00884	0.385965	114
PROKKA_MOD_PART0_00885	0	180
PROKKA_MOD_PART0_00886	0	738
PROKKA_MOD_PART0_00887	0	144
PROKKA_MOD_PART0_00888	0	882
PROKKA_MOD_PART0_00889	0	1407
PROKKA_MOD_PART0_00890	0	1131
PROKKA_MOD_PART0_00891	0	96
PROKKA_MOD_PART0_00892	0	225
PROKKA_MOD_PART0_00893	0	780
PROKKA_MOD_PART0_00894	0	459
PROKKA_MOD_PART0_00895	0	483
PROKKA_MOD_PART0_00896	0	132
PROKKA_MOD_PART0_00897	0	678
PROKKA_MOD_PART0_00898	0	324
PROKKA_MOD_PART0_00899	0	1122
PROKKA_MOD_PART0_00900	0.108642	405
PROKKA_MOD_PART0_00901	0.0848126	1014
PROKKA_MOD_PART0_00902	0	1107
PROKKA_MOD_PART0_00903	0	540
PROKKA_MOD_PART0_00904	0	732
PROKKA_MOD_PART0_00905	0.509327	1233
PROKKA_MOD_PART0_00906	0	81
PROKKA_MOD_PART0_00907	0	675
PROKKA_MOD_PART0_00908	0	396
PROKKA_MOD_PART0_00909	0	237
PROKKA_MOD_PART0_00910	0	741
PROKKA_MOD_PART0_00911	0	933
PROKKA_MOD_PART0_00912	0	783
PROKKA_MOD_PART0_00913	0.533333	120
PROKKA_MOD_PART0_00914	0.792453	159
PROKKA_MOD_PART0_00915	0	657
PROKKA_MOD_PART0_00916	0	609
PROKKA_MOD_PART0_00917	0	306
PROKKA_MOD_PART0_00918	0	852
PROKKA_MOD_PART0_00919	0	1380
PROKKA_MOD_PART0_00920	0	312
PROKKA_MOD_PART0_00921	0	405
PROKKA_MOD_PART0_00922	0	639
PROKKA_MOD_PART0_00923	0	894
PROKKA_MOD_PART0_00924	0	327
PROKKA_MOD_PART0_00925	0	1068
PROKKA_MOD_PART0_00926	0	531
PROKKA_MOD_PART0_00927	0	555
PROKKA_MOD_PART0_00928	0	531
PROKKA_MOD_PART0_00929	0	630
PROKKA_MOD_PART0_00930	0	870
PROKKA_MOD_PART0_00931	0	369
PROKKA_MOD_PART0_00932	0	210
PROKKA_MOD_PART0_00933	0	942
PROKKA_MOD_PART0_00934	0	657
PROKKA_MOD_PART0_00935	0	660
PROKKA_MOD_PART0_00936	0	729
PROKKA_MOD_PART0_00937	0	1335
PROKKA_MOD_PART0_00938	0	495
PROKKA_MOD_PART0_00939	0	1761
PROKKA_MOD_PART0_00940	0	156
PROKKA_MOD_PART0_00941	0	477
PROKKA_MOD_PART0_00942	0	645
PROKKA_MOD_PART0_00943	0	876
PROKKA_MOD_PART0_00944	0	1227
PROKKA_MOD_PART0_00945	0.180258	1398
PROKKA_MOD_PART0_00946	0	381
PROKKA_MOD_PART0_00947	0	300
PROKKA_MOD_PART0_00948	0	456
PROKKA_MOD_PART0_00949	0	543
PROKKA_MOD_PART0_00950	0	762
PROKKA_MOD_PART0_00951	0	183
PROKKA_MOD_PART0_00952	0.140468	897
PROKKA_MOD_PART0_00953	0	1065
PROKKA_MOD_PART0_00954	0	546
PROKKA_MOD_PART0_00955	0	207
PROKKA_MOD_PART0_00956	0	1059
PROKKA_MOD_PART0_00957	0	420
PROKKA_MOD_PART0_00958	0	234
PROKKA_MOD_PART0_00959	0	513
PROKKA_MOD_PART0_00960	0	105
PROKKA_MOD_PART0_00961	0	645
PROKKA_MOD_PART0_00962	0	432
PROKKA_MOD_PART0_00963	0	156
PROKKA_MOD_PART0_00964	0	1407
PROKKA_MOD_PART0_00965	0	774
PROKKA_MOD_PART0_00966	0	345
PROKKA_MOD_PART0_00967	0	294
PROKKA_MOD_PART0_00968	0	603
PROKKA_MOD_PART0_00969	0	126
PROKKA_MOD_PART0_00970	0	1731
PROKKA_MOD_PART0_00971	0	411
PROKKA_MOD_PART0_00972	0	291
PROKKA_MOD_PART0_00973	0	189
PROKKA_MOD_PART0_00974	0	531
PROKKA_MOD_PART0_00975	0	552
PROKKA_MOD_PART0_00976	0	120
PROKKA_MOD_PART0_00977	0	1632
PROKKA_MOD_PART0_00978	0	456
PROKKA_MOD_PART0_00979	0	1785
PROKKA_MOD_PART0_00980	0.1124	3363
PROKKA_MOD_PART0_00981	0.117978	2136
PROKKA_MOD_PART0_00982	0	1194
PROKKA_MOD_PART0_00983	0	429
PROKKA_MOD_PART0_00984	0	186
PROKKA_MOD_PART0_00985	0	342
PROKKA_MOD_PART0_00986	0	192
PROKKA_MOD_PART0_00987	0	537
PROKKA_MOD_PART0_00988	0	426
PROKKA_MOD_PART0_00989	0	2619
PROKKA_MOD_PART0_00990	0	798
PROKKA_MOD_PART0_00991	0	633
PROKKA_MOD_PART0_00992	0	543
PROKKA_MOD_PART0_00993	0	141
PROKKA_MOD_PART0_00994	0	543
PROKKA_MOD_PART0_00995	0	204
PROKKA_MOD_PART0_00996	0	174
PROKKA_MOD_PART0_00997	0	177
PROKKA_MOD_PART0_00998	0	981
PROKKA_MOD_PART0_00999	0	201
PROKKA_MOD_PART0_01000	0	210
PROKKA_MOD_PART0_01001	0	111
PROKKA_MOD_PART0_01002	0	795
PROKKA_MOD_PART0_01003	0	159
PROKKA_MOD_PART0_01004	0	240
PROKKA_MOD_PART0_01005	0.0051282	195
PROKKA_MOD_PART0_01006	0	396
PROKKA_MOD_PART0_01007	0	966
PROKKA_MOD_PART0_01008	0	540
PROKKA_MOD_PART0_01009	0	543
PROKKA_MOD_PART0_01010	0	708
PROKKA_MOD_PART0_01011	0	459
PROKKA_MOD_PART0_01012	0	237
PROKKA_MOD_PART0_01013	0	300
PROKKA_MOD_PART0_01014	0	999
PROKKA_MOD_PART0_01015	0	87
PROKKA_MOD_PART0_01016	0	546
PROKKA_MOD_PART0_01017	0	1479
PROKKA_MOD_PART0_01018	0	522
PROKKA_MOD_PART0_01019	0	384
PROKKA_MOD_PART0_01020	0	501
PROKKA_MOD_PART0_01021	0	843
PROKKA_MOD_PART0_01022	0	942
PROKKA_MOD_PART0_01023	0	2058
PROKKA_MOD_PART0_01024	0	153
PROKKA_MOD_PART0_01025	0	720
PROKKA_MOD_PART0_01026	0	522
PROKKA_MOD_PART0_01027	0	1398
PROKKA_MOD_PART0_01028	0	450
PROKKA_MOD_PART0_01029	0	327
PROKKA_MOD_PART0_01030	0	1071
PROKKA_MOD_PART0_01031	0	219
PROKKA_MOD_PART0_01032	0	891
PROKKA_MOD_PART0_01033	0	393
PROKKA_MOD_PART0_01034	0	969
PROKKA_MOD_PART0_01035	0	633
PROKKA_MOD_PART0_01036	0	6393
PROKKA_MOD_PART0_01037	0	516
PROKKA_MOD_PART0_01038	0	960
PROKKA_MOD_PART0_01039	0	693
PROKKA_MOD_PART0_01040	0	156
PROKKA_MOD_PART0_01041	0	756
PROKKA_MOD_PART0_01042	0	477
PROKKA_MOD_PART0_01043	0	249
PROKKA_MOD_PART0_01044	0	135
PROKKA_MOD_PART0_01045	0	183
PROKKA_MOD_PART0_01046	0	261
PROKKA_MOD_PART0_01047	0	336
PROKKA_MOD_PART0_01048	0	390
PROKKA_MOD_PART0_01049	0	684
PROKKA_MOD_PART0_01050	0	573
PROKKA_MOD_PART0_01051	0	1152
PROKKA_MOD_PART0_01052	0	744
PROKKA_MOD_PART0_01053	0	276
PROKKA_MOD_PART0_01054	0	705
PROKKA_MOD_PART0_01055	0	276
PROKKA_MOD_PART0_01056	0	780
PROKKA_MOD_PART0_01057	0	531
PROKKA_MOD_PART0_01058	0	918
PROKKA_MOD_PART0_01059	0	621
PROKKA_MOD_PART0_01060	0	192
PROKKA_MOD_PART0_01061	0.199052	633
PROKKA_MOD_PART0_01062	0	639
PROKKA_MOD_PART0_01063	0	309
PROKKA_MOD_PART0_01064	0.156028	564
PROKKA_MOD_PART0_01065	0.238609	834
PROKKA_MOD_PART0_01066	0	567
PROKKA_MOD_PART0_01067	0	489
PROKKA_MOD_PART0_01068	0	168
PROKKA_MOD_PART0_01069	0	330
PROKKA_MOD_PART0_01070	0	801
PROKKA_MOD_PART0_01071	0	627
PROKKA_MOD_PART0_01072	0	702
PROKKA_MOD_PART0_01073	0.0679612	618
PROKKA_MOD_PART0_01074	0.929293	99
PROKKA_MOD_PART0_01075	0	519
PROKKA_MOD_PART0_01076	0	1362
PROKKA_MOD_PART0_01077	0	1257
PROKKA_MOD_PART0_01078	0	1350
PROKKA_MOD_PART0_01079	0	213
PROKKA_MOD_PART0_01080	0	252
PROKKA_MOD_PART0_01081	0	792
PROKKA_MOD_PART0_01082	0	297
PROKKA_MOD_PART0_01083	0	585
PROKKA_MOD_PART0_01084	0	267
PROKKA_MOD_PART0_01085	0	498
PROKKA_MOD_PART0_01086	0	177
PROKKA_MOD_PART0_01087	0	153
PROKKA_MOD_PART0_01088	0	591
PROKKA_MOD_PART0_01089	0	72
PROKKA_MOD_PART0_01090	0	219
PROKKA_MOD_PART0_01091	0	237
PROKKA_MOD_PART0_01092	0	1089
PROKKA_MOD_PART0_01093	0	600
PROKKA_MOD_PART0_01094	0	1161
PROKKA_MOD_PART0_01095	0	1632
PROKKA_MOD_PART0_01096	0	762
PROKKA_MOD_PART0_01097	0	1275
PROKKA_MOD_PART0_01098	0	1071
PROKKA_MOD_PART0_01099	0	1125
PROKKA_MOD_PART0_01100	0	858
PROKKA_MOD_PART0_01101	0	99
PROKKA_MOD_PART0_01102	0.112745	2652
PROKKA_MOD_PART0_01103	1.42857	399
PROKKA_MOD_PART0_01104	0	159
PROKKA_MOD_PART0_01105	0	531
PROKKA_MOD_PART0_01106	0	312
PROKKA_MOD_PART0_01107	0	378
PROKKA_MOD_PART0_01108	0	408
PROKKA_MOD_PART0_01109	0	486
PROKKA_MOD_PART0_01110	0	153
PROKKA_MOD_PART0_01111	0	720
PROKKA_MOD_PART0_01112	0	63
PROKKA_MOD_PART0_01113	0	438
PROKKA_MOD_PART0_01114	0	156
PROKKA_MOD_PART0_01115	0	477
PROKKA_MOD_PART0_01116	0	660
PROKKA_MOD_PART0_01117	0	588
PROKKA_MOD_PART0_01118	0	801
PROKKA_MOD_PART0_01119	0	120
PROKKA_MOD_PART0_01120	0	1119
PROKKA_MOD_PART0_01121	0	576
PROKKA_MOD_PART0_01122	0.120051	783
PROKKA_MOD_PART0_01123	0.18254	126
PROKKA_MOD_PART0_01124	0	492
PROKKA_MOD_PART0_01125	0	423
PROKKA_MOD_PART0_01126	0	153
PROKKA_MOD_PART0_01127	0	354
PROKKA_MOD_PART0_01128	0	1713
PROKKA_MOD_PART0_01129	0.298932	843
PROKKA_MOD_PART0_01130	0	1302
PROKKA_MOD_PART0_01131	0	207
PROKKA_MOD_PART0_01132	0	1878
PROKKA_MOD_PART0_01133	0	822
PROKKA_MOD_PART0_01134	0	369
PROKKA_MOD_PART0_01135	0	300
PROKKA_MOD_PART0_01136	0	300
PROKKA_MOD_PART0_01137	0	1206
PROKKA_MOD_PART0_01138	0	438
PROKKA_MOD_PART0_01139	0.303249	831
PROKKA_MOD_PART0_01140	0.188341	1338
PROKKA_MOD_PART0_01141	0	369
PROKKA_MOD_PART0_01142	0.287671	438
PROKKA_MOD_PART0_01143	0	399
PROKKA_MOD_PART0_01144	0	498
PROKKA_MOD_PART0_01145	0	225
PROKKA_MOD_PART0_01146	0	291
PROKKA_MOD_PART0_01147	0	486
PROKKA_MOD_PART0_01148	0	507
PROKKA_MOD_PART0_01149	0	189
PROKKA_MOD_PART0_01150	0	513
PROKKA_MOD_PART0_01151	0	387
PROKKA_MOD_PART0_01152	0	177
PROKKA_MOD_PART0_01153	0	387
PROKKA_MOD_PART0_01154	0.0721393	804
PROKKA_MOD_PART0_01155	0.179941	1017
PROKKA_MOD_PART0_01156	0	624
PROKKA_MOD_PART0_01157	0	72
PROKKA_MOD_PART0_01158	0	942
PROKKA_MOD_PART0_01159	0	594
PROKKA_MOD_PART0_01160	0	471
PROKKA_MOD_PART0_01161	0	1137
PROKKA_MOD_PART0_01162	0	279
PROKKA_MOD_PART0_01163	0	276
PROKKA_MOD_PART0_01164	0	435
PROKKA_MOD_PART0_01165	0	405
PROKKA_MOD_PART0_01166	0	276
PROKKA_MOD_PART0_01167	0	90
PROKKA_MOD_PART0_01168	0	741
PROKKA_MOD_PART0_01169	0	90
PROKKA_MOD_PART0_01170	0.306513	783
PROKKA_MOD_PART0_01171	0	231
PROKKA_MOD_PART0_01172	0	603
PROKKA_MOD_PART0_01173	0	765
PROKKA_MOD_PART0_01174	0	1080
PROKKA_MOD_PART0_01175	0	279
PROKKA_MOD_PART0_01176	0	195
PROKKA_MOD_PART0_01177	0	219
PROKKA_MOD_PART0_01178	0	165
PROKKA_MOD_PART0_01179	0	261
PROKKA_MOD_PART0_01180	0	285
PROKKA_MOD_PART0_01181	0	315
PROKKA_MOD_PART0_01182	0	213
PROKKA_MOD_PART0_01183	0	195
PROKKA_MOD_PART0_01184	0	207
PROKKA_MOD_PART0_01185	0	234
PROKKA_MOD_PART0_01186	0	222
PROKKA_MOD_PART0_01187	0	258
PROKKA_MOD_PART0_01188	0	234
PROKKA_MOD_PART0_01189	0	279
PROKKA_MOD_PART0_01190	0	294
PROKKA_MOD_PART0_01191	0	174
PROKKA_MOD_PART0_01192	0	552
PROKKA_MOD_PART0_01193	0.277778	900
PROKKA_MOD_PART0_01194	0	213
PROKKA_MOD_PART0_01195	0	885
PROKKA_MOD_PART0_01196	0	183
PROKKA_MOD_PART0_01197	0	399
PROKKA_MOD_PART0_01198	0.221053	1140
PROKKA_MOD_PART0_01199	0.531646	237
PROKKA_MOD_PART0_01200	0	654
PROKKA_MOD_PART0_01201	0	525
PROKKA_MOD_PART0_01202	0	567
PROKKA_MOD_PART0_01203	0	546
PROKKA_MOD_PART0_01204	0	735
PROKKA_MOD_PART0_01205	0	852
PROKKA_MOD_PART0_01206	0	219
PROKKA_MOD_PART0_01207	0	414
PROKKA_MOD_PART0_01208	0	198
PROKKA_MOD_PART0_01209	0	381
PROKKA_MOD_PART0_01210	0	258
PROKKA_MOD_PART0_01211	0	801
PROKKA_MOD_PART0_01212	0	384
PROKKA_MOD_PART0_01213	0	168
PROKKA_MOD_PART0_01214	0	1140
PROKKA_MOD_PART0_01215	0	429
PROKKA_MOD_PART0_01216	0	387
PROKKA_MOD_PART0_01217	0	1137
PROKKA_MOD_PART0_01218	0	84
PROKKA_MOD_PART0_01219	0.157599	1599
PROKKA_MOD_PART0_01220	0	243
PROKKA_MOD_PART0_01221	0	735
PROKKA_MOD_PART0_01222	0	297
PROKKA_MOD_PART0_01223	0	360
PROKKA_MOD_PART0_01224	0	399
PROKKA_MOD_PART0_01225	3.55188	453
PROKKA_MOD_PART0_01226	2.29798	198
PROKKA_MOD_PART0_01227	0	279
PROKKA_MOD_PART0_01228	0	189
PROKKA_MOD_PART0_01229	0	285
PROKKA_MOD_PART0_01230	0	477
PROKKA_MOD_PART0_01231	0	810
PROKKA_MOD_PART0_01232	0	381
PROKKA_MOD_PART0_01233	0	954
PROKKA_MOD_PART0_01234	0	783
PROKKA_MOD_PART0_01235	0	339
PROKKA_MOD_PART0_01236	0	993
PROKKA_MOD_PART0_01237	0	1326
PROKKA_MOD_PART0_01238	0	117
PROKKA_MOD_PART0_01239	0	405
PROKKA_MOD_PART0_01240	0	432
PROKKA_MOD_PART0_01241	0	294
PROKKA_MOD_PART0_01242	0	792
PROKKA_MOD_PART0_01243	0.311245	498
PROKKA_MOD_PART0_01244	1.08974	312
PROKKA_MOD_PART0_01245	0	747
PROKKA_MOD_PART0_01246	0	414
PROKKA_MOD_PART0_01247	0	1482
PROKKA_MOD_PART0_01248	0	207
PROKKA_MOD_PART0_01249	0	552
PROKKA_MOD_PART0_01250	0	1071
PROKKA_MOD_PART0_01251	0	114
PROKKA_MOD_PART0_01252	0	642
PROKKA_MOD_PART0_01253	0	885
PROKKA_MOD_PART0_01254	0	282
PROKKA_MOD_PART0_01255	0	558
PROKKA_MOD_PART0_01256	0	138
PROKKA_MOD_PART0_01257	0.368421	684
PROKKA_MOD_PART0_01258	0	354
PROKKA_MOD_PART0_01259	0	165
PROKKA_MOD_PART0_01260	0	522
PROKKA_MOD_PART0_01261	0	195
PROKKA_MOD_PART0_01262	0	519
PROKKA_MOD_PART0_01263	0	189
PROKKA_MOD_PART0_01264	0	1698
PROKKA_MOD_PART0_01265	0	798
PROKKA_MOD_PART0_01266	0	597
PROKKA_MOD_PART0_01267	0	213
PROKKA_MOD_PART0_01268	0	261
PROKKA_MOD_PART0_01269	0	513
PROKKA_MOD_PART0_01270	0	1014
PROKKA_MOD_PART0_01271	0	1392
PROKKA_MOD_PART0_01272	0	723
PROKKA_MOD_PART0_01273	0	102
PROKKA_MOD_PART0_01274	0	330
PROKKA_MOD_PART0_01275	0	330
PROKKA_MOD_PART0_01276	0	549
PROKKA_MOD_PART0_01277	0	987
PROKKA_MOD_PART0_01278	0	1686
PROKKA_MOD_PART0_01279	0	435
PROKKA_MOD_PART0_01280	0	684
PROKKA_MOD_PART0_01281	0	87
PROKKA_MOD_PART0_01282	0	390
PROKKA_MOD_PART0_01283	0	192
PROKKA_MOD_PART0_01284	0	900
PROKKA_MOD_PART0_01285	0	174
PROKKA_MOD_PART0_01286	0	249
PROKKA_MOD_PART0_01287	0	120
PROKKA_MOD_PART0_01288	0	768
PROKKA_MOD_PART0_01289	0	1029
PROKKA_MOD_PART0_01290	0	210
PROKKA_MOD_PART0_01291	0.42029	414
PROKKA_MOD_PART0_01292	0	192
PROKKA_MOD_PART0_01293	0	312
PROKKA_MOD_PART0_01294	0	450
PROKKA_MOD_PART0_01295	0	75
PROKKA_MOD_PART0_01296	0	1734
PROKKA_MOD_PART0_01297	0	99
PROKKA_MOD_PART0_01298	0	186
PROKKA_MOD_PART0_01299	0.28669	879
PROKKA_MOD_PART0_01300	0	489
PROKKA_MOD_PART0_01301	0	600
